customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,n_protection_services,n_streaming_services,auto_pay,tenure_group,churn_probability,risk_tier
8080-POTJR,Female,No,No,No,30,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),79.3,2427.1,0,2,2,Yes,25-48 months,0.15814692017697282,Low
6906-MPARY,Male,No,No,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),89.6,3488.15,0,2,1,Yes,25-48 months,0.1536962437797597,Low
3662-FXJFO,Female,No,No,No,54,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.5,1035.7,0,0,0,No,49-72 months,0.004326095618675752,Low
8107-RZLNV,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.3,7565.35,0,2,2,Yes,49-72 months,0.09019571081890011,Low
0516-OOHAR,Male,No,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),100.35,2799.0,0,2,2,Yes,25-48 months,0.22250048148777504,Low
2027-CWDNU,Male,No,Yes,Yes,18,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.6,1601.5,0,1,1,No,13-24 months,0.5395187768900233,Medium
2737-WFVYW,Female,No,No,No,2,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.25,85.5,1,0,2,No,0-12 months,0.7412353959553867,High
9912-OMZDS,Female,No,Yes,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.15,6256.2,0,2,2,No,49-72 months,0.27798878341225486,Low
3733-ZEECP,Male,No,Yes,Yes,22,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.1,1232.9,0,1,0,No,13-24 months,0.24618438805938817,Low
7878-RTCZG,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.9,19.9,0,0,0,No,0-12 months,0.1845249967751233,Low
2452-MRMZF,Female,Yes,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.7,1937.4,0,0,0,Yes,49-72 months,0.005072991474420985,Low
2272-QAGFO,Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,1096.25,1,0,0,No,13-24 months,0.6853536116933983,High
7103-IPXPJ,Male,No,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,99.4,5059.75,0,1,2,No,49-72 months,0.24292283925185051,Low
4342-HFXWS,Female,No,Yes,Yes,48,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),69.7,3023.65,0,3,1,Yes,25-48 months,0.017519493969789076,Low
3545-CNWRG,Female,No,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.35,4889.2,0,1,2,No,49-72 months,0.4419921141743789,Medium
1785-BPHTP,Male,No,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.45,2289.9,0,1,1,No,25-48 months,0.4102349537834598,Medium
4989-LIXVT,Male,Yes,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.9,6503.2,0,2,1,No,49-72 months,0.3626899570243744,Medium
7315-WYOAW,Male,No,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.75,1313.25,0,1,2,No,13-24 months,0.6160653198411553,High
1173-XZPYF,Female,No,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,990.3,0,1,1,No,0-12 months,0.7240605224788167,High
9850-OWRHQ,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.1,228.0,1,0,0,Yes,0-12 months,0.6613300095501109,High
3768-NLUBH,Male,Yes,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.6,5746.15,1,1,2,No,49-72 months,0.4487060275307684,Medium
8676-TRMJS,Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.0,209.1,1,0,0,No,0-12 months,0.5724190284644294,Medium
2509-TFPJU,Male,No,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.75,1864.2,0,0,0,Yes,49-72 months,0.0024286797761453186,Low
9530-GRMJG,Male,No,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.1,5979.7,0,3,2,No,49-72 months,0.024264451048577353,Low
6898-RBTLU,Female,No,Yes,Yes,49,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.3,3902.45,0,2,2,Yes,49-72 months,0.024820897244558875,Low
5481-NTDOH,Female,Yes,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),107.05,7142.5,0,2,2,Yes,49-72 months,0.18832807068891816,Low
2068-WWXQZ,Male,No,No,No,46,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.05,902.0,0,0,0,Yes,25-48 months,0.0058120037268913965,Low
7359-SSBJK,Female,Yes,No,No,64,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.2,4481.0,1,3,1,Yes,49-72 months,0.009795171114964396,Low
2061-VVFST,Female,No,Yes,No,37,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.5,805.2,0,0,0,Yes,25-48 months,0.04402298436953717,Low
0685-MLYYM,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.75,154.85,1,0,0,No,0-12 months,0.6581445171978266,High
0749-IRGQE,Female,Yes,Yes,No,13,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.3,528.45,0,0,2,No,13-24 months,0.6177048451894088,High
2380-DAMQP,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,115.15,8349.7,0,4,2,No,49-72 months,0.05090390490016753,Low
2256-YLYLP,Male,No,Yes,Yes,68,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.95,4953.25,0,2,2,Yes,49-72 months,0.014082368093184593,Low
1272-ILHFG,Male,No,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.65,332.65,0,0,0,No,13-24 months,0.04483403095239847,Low
0164-XAIRP,Female,No,No,No,24,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.55,470.2,0,0,0,Yes,13-24 months,0.029032298303012332,Low
5666-CYCYZ,Female,No,No,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.55,2259.35,0,1,1,No,13-24 months,0.5759980467214686,Medium
4011-ARPHK,Male,No,No,No,27,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.35,1411.35,0,1,0,No,25-48 months,0.10400936289299015,Low
8182-PNAGI,Male,No,No,No,12,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.25,593.75,1,1,0,Yes,0-12 months,0.18346776496847955,Low
6365-HITVU,Female,No,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),87.25,6328.7,0,4,2,Yes,49-72 months,0.006653361484742556,Low
7558-IMLMT,Male,No,Yes,Yes,67,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.8,1411.9,0,0,0,No,49-72 months,0.002832224475847347,Low
9488-FYQAU,Female,No,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.25,6841.4,0,3,2,Yes,49-72 months,0.08847659447750018,Low
3590-TCXTB,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,20.35,0,0,0,No,0-12 months,0.19744338244194756,Low
6994-KERXL,Male,No,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.9,238.5,0,0,1,No,0-12 months,0.5563409977347866,Medium
7957-RYHQD,Female,Yes,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.2,3233.85,1,2,0,Yes,25-48 months,0.23634579300881625,Low
2180-DXNEG,Female,No,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,1062.1,1,1,2,No,0-12 months,0.7113988409427758,High
1960-UOTYM,Male,No,Yes,Yes,52,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,79.2,4016.3,0,3,2,No,49-72 months,0.020802121276545203,Low
2740-JFBOK,Male,No,No,No,10,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.0,226.55,0,0,0,No,0-12 months,0.27284063022554567,Low
6500-JVEGC,Male,No,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),101.35,7110.75,0,3,1,Yes,49-72 months,0.0769968692167556,Low
5515-AKOAJ,Female,No,No,No,54,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.1,5440.9,1,1,2,No,49-72 months,0.3779516360334513,Medium
8976-OQHGT,Female,No,Yes,Yes,4,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,56.5,235.1,1,2,0,No,0-12 months,0.18741435156639188,Low
5245-VDBUR,Female,No,Yes,No,52,No,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.45,1958.95,0,2,0,No,49-72 months,0.028880378730307514,Low
6230-BSUXY,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,1,1,1,No,0-12 months,0.7630232947554253,High
8469-SNFFH,Male,No,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),79.4,5528.9,0,4,1,Yes,49-72 months,0.016597792721152256,Low
2144-ESWKO,Male,No,No,No,43,No,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),35.2,1463.7,0,2,0,Yes,25-48 months,0.06579339985208356,Low
1241-FPMOF,Male,No,No,No,52,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.65,1025.05,0,0,0,No,49-72 months,0.004324045376230625,Low
9928-BZVLZ,Female,No,No,No,12,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,49.85,552.1,0,3,1,No,0-12 months,0.06808484496699432,Low
4114-QMKVN,Female,No,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),68.75,3815.4,0,2,1,Yes,49-72 months,0.026632111259781745,Low
2775-SEFEE,Male,No,No,Yes,0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),61.9,0.0,0,3,0,Yes,0-12 months,0.08299575237242031,Low
9003-CPATH,Male,No,No,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.9,3313.4,0,1,0,No,25-48 months,0.35415880611996386,Medium
1754-GKYPY,Male,Yes,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.75,1938.9,0,0,2,Yes,13-24 months,0.6439980162006891,High
5294-CDGWY,Male,No,Yes,Yes,51,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,59.3,3014.65,1,3,2,No,49-72 months,0.06530723673403996,Low
7956-XQWGU,Male,No,No,No,27,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.4,460.25,0,0,0,Yes,25-48 months,0.08527832784374012,Low
1591-MQJTP,Male,Yes,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),93.65,4839.15,0,2,1,Yes,49-72 months,0.2224431293548558,Low
5295-PCJOO,Male,No,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,184.4,1,1,0,No,0-12 months,0.3458550830301307,Medium
2369-FEVNO,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.9,19.9,0,0,0,No,0-12 months,0.268491113765916,Low
9863-JZAIC,Male,No,No,No,35,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.0,2010.55,1,0,1,No,25-48 months,0.13288663479767532,Low
7471-MQPOS,Male,Yes,Yes,Yes,71,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.9,5139.65,0,3,1,Yes,49-72 months,0.030170209550284415,Low
7660-HDPJV,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,1,0,0,No,0-12 months,0.7001388299627809,High
5115-SQAAU,Female,No,Yes,Yes,69,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.6,1673.4,0,0,0,Yes,49-72 months,0.004540225900192182,Low
9845-QOMAD,Male,No,Yes,Yes,14,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.75,309.35,0,0,0,No,13-24 months,0.060637025783980954,Low
7672-VFMXZ,Male,No,Yes,No,57,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.7,3171.6,0,2,0,No,49-72 months,0.04370458223746866,Low
9739-JLPQJ,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),117.5,8670.1,0,4,2,Yes,49-72 months,0.037245788245915123,Low
9916-AYHTC,Male,No,No,No,48,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.85,916.0,0,0,0,Yes,25-48 months,0.0060410806972512054,Low
3855-ONCAR,Female,No,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,78.9,299.75,0,0,1,No,0-12 months,0.6358654599885712,High
1488-SYSFC,Male,No,Yes,Yes,31,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.65,702.05,0,0,0,No,25-48 months,0.06942631190995005,Low
7931-PXHFC,Male,No,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,62.3,2354.8,1,2,1,No,25-48 months,0.07167731830858488,Low
3990-QYKBE,Male,Yes,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.5,3473.4,1,0,2,No,25-48 months,0.6601161228083963,High
0970-QXPXW,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.65,19.65,0,0,0,No,0-12 months,0.19606149065129347,Low
3259-KNMRR,Male,Yes,No,No,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.75,4438.2,0,2,2,Yes,49-72 months,0.05445386104387769,Low
6120-RJKLU,Female,Yes,Yes,No,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.95,4819.75,0,3,2,Yes,49-72 months,0.020071962353541188,Low
9572-WUKSB,Male,No,Yes,No,3,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.9,92.25,0,1,0,No,0-12 months,0.5310406610710913,Medium
5893-KCLGT,Female,No,No,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.75,1567.0,0,0,0,No,49-72 months,0.001894281610674698,Low
0076-LVEPS,Male,No,No,Yes,29,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,45.0,1242.45,0,4,0,No,25-48 months,0.11358753480455455,Low
3640-JQGJG,Male,No,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.8,559.2,0,0,0,Yes,13-24 months,0.19625001125296007,Low
4919-MOAVT,Male,No,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,220.1,1,0,0,No,0-12 months,0.5923517886519509,Medium
1596-OQSPS,Female,No,No,No,11,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,51.1,531.15,0,1,0,No,0-12 months,0.30081879335178796,Medium
9867-XOBQA,Female,No,No,Yes,21,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,53.15,1183.2,0,4,1,No,13-24 months,0.04485422144452771,Low
9546-KDTRB,Female,No,No,No,19,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.7,465.85,0,0,0,Yes,13-24 months,0.12881830763574184,Low
3090-HAWSU,Male,No,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.6,6876.05,1,3,2,Yes,49-72 months,0.08112501466298516,Low
9820-RMCQV,Female,No,No,No,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),48.55,501.0,1,1,0,Yes,0-12 months,0.17980560647974517,Low
3174-RKMOW,Male,No,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.95,3782.4,0,3,2,No,25-48 months,0.4664803343497172,Medium
1760-CAZHT,Male,No,No,Yes,25,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.8,460.2,0,0,0,No,25-48 months,0.06135661357231063,Low
7839-QRKXN,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.2,20.2,1,0,0,No,0-12 months,0.25057163607286215,Low
8441-SHIPE,Female,No,No,No,67,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.6,1790.35,0,0,0,Yes,49-72 months,0.003730600000365653,Low
5204-QZXPU,Male,No,No,No,19,No,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.65,733.35,1,1,1,No,13-24 months,0.5093677169836222,Medium
4597-ELFTS,Male,No,No,No,56,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,24.9,1334.0,1,0,0,No,49-72 months,0.014437538478903125,Low
1320-GVNHT,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),108.4,7767.25,0,3,2,Yes,49-72 months,0.05270847826442945,Low
1047-RNXZV,Male,No,No,No,43,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.55,876.15,0,0,0,No,25-48 months,0.007804042667020412,Low
3541-ZNUHK,Female,No,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.1,4600.95,0,2,0,No,49-72 months,0.20929181995099383,Low
8450-JOVAH,Male,No,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.7,113.55,1,1,0,No,0-12 months,0.28342985616906813,Low
8725-JEDFD,Male,No,No,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.05,1793.25,0,0,0,No,25-48 months,0.398148855121818,Medium
7562-UXTPG,Female,No,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,886.7,0,0,0,No,13-24 months,0.5011582939849509,Medium
8071-SBTRN,Female,No,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,111.15,7737.55,0,3,2,No,49-72 months,0.07720662469181498,Low
1113-IUJYX,Female,No,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,105.95,1348.9,1,3,2,No,13-24 months,0.16521008738778062,Low
6668-CNMFP,Female,No,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),89.35,1686.85,0,1,1,Yes,13-24 months,0.27381947699083875,Low
5626-MGTUK,Female,No,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.1,1879.25,0,1,1,Yes,13-24 months,0.531207050190588,Medium
5681-LLOEI,Male,No,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),91.25,4013.8,0,3,0,Yes,25-48 months,0.10041244237171057,Low
8212-DJRCH,Male,No,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.35,434.5,0,2,1,No,0-12 months,0.4796794231660553,Medium
4323-OHFOW,Female,Yes,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.55,7195.35,0,2,2,Yes,49-72 months,0.13870525797238603,Low
4933-BSAIP,Female,No,Yes,No,40,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.1,780.1,0,0,0,No,25-48 months,0.007919922872930241,Low
2030-BTZRO,Male,No,Yes,Yes,6,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),20.4,107.6,0,0,0,Yes,0-12 months,0.04979367085379185,Low
1116-DXXDF,Male,No,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,100.45,3801.7,0,2,2,No,25-48 months,0.15763437889946055,Low
9274-CNFMO,Male,Yes,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.95,308.7,1,0,0,No,0-12 months,0.7199130055588077,High
7758-XKCBS,Male,No,No,No,15,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.7,438.25,1,1,0,No,13-24 months,0.3899954649434178,Medium
8992-JQYUN,Male,No,Yes,No,1,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,50.35,1,1,2,No,0-12 months,0.7490645719048976,High
6563-VNPMN,Female,Yes,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),85.7,3778.1,0,3,0,Yes,25-48 months,0.16329726317261067,Low
0617-AQNWT,Female,No,Yes,No,64,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,47.85,3147.5,1,3,1,No,49-72 months,0.011542381032929452,Low
2267-WTPYD,Female,Yes,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),94.0,5438.95,0,2,1,Yes,49-72 months,0.2390404124617099,Low
0270-THENM,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.85,5102.35,0,4,0,Yes,49-72 months,0.004538917798414018,Low
2446-PLQVO,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,1,0,0,No,0-12 months,0.7051563990103353,High
4707-MAXGU,Male,No,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.85,1872.2,0,0,0,Yes,49-72 months,0.002585032211157536,Low
2710-WYVXG,Female,No,No,No,3,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,71.1,213.35,0,3,1,No,0-12 months,0.057648387793044376,Low
3005-NFMTA,Male,Yes,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.8,5617.75,1,1,2,No,49-72 months,0.43247439866996507,Medium
6300-BWMJX,Female,No,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,93.35,5386.5,0,2,1,No,49-72 months,0.21338360053073896,Low
8784-CGILN,Female,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.85,1776.95,1,1,2,Yes,13-24 months,0.5710427454029627,Medium
5389-FFVKB,Male,Yes,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.3,2483.05,1,0,1,Yes,25-48 months,0.44127912090140325,Medium
7009-LGECI,Female,No,No,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.55,235.65,0,1,0,Yes,0-12 months,0.34293312237686835,Medium
8444-WRIDW,Female,Yes,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.45,5224.35,1,1,0,Yes,49-72 months,0.19933525483738157,Low
5022-KVDQT,Male,No,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.3,2272.8,0,1,0,No,25-48 months,0.5598920564485491,Medium
7976-CICYS,Male,No,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.7,83.75,0,0,0,Yes,0-12 months,0.20981019767018896,Low
1036-GUDCL,Male,No,Yes,Yes,60,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.05,4663.4,0,3,2,Yes,49-72 months,0.03959776940594414,Low
2005-DWQZJ,Female,No,Yes,Yes,8,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.05,201.7,0,0,0,No,0-12 months,0.04094431111166266,Low
8148-WOCMK,Male,No,Yes,Yes,8,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.6,125.0,0,0,0,Yes,0-12 months,0.04074678363474371,Low
7815-PDTHL,Male,No,No,No,35,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.2,684.4,0,0,0,No,25-48 months,0.01751880670918384,Low
9451-LPGOO,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.8,620.35,1,0,1,No,0-12 months,0.7645481923784377,High
9173-IVZVP,Female,No,Yes,Yes,53,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.9,1146.05,0,0,0,No,49-72 months,0.002847883270542821,Low
